entrez_id	pathway_id	gene_symbol	ensembl_id	pathway_name
258529	path:mmu04740	Olfr313	ENSMUSG00000070438	Olfactory transduction - Mus musculus (house mouse)
258530	path:mmu04740	Olfr311	ENSMUSG00000094805	Olfactory transduction - Mus musculus (house mouse)
258531	path:mmu04740	Olfr315	ENSMUSG00000056959	Olfactory transduction - Mus musculus (house mouse)
258532	path:mmu04740	Olfr373	ENSMUSG00000061561	Olfactory transduction - Mus musculus (house mouse)
258533	path:mmu04740	Olfr1364	ENSMUSG00000046016	Olfactory transduction - Mus musculus (house mouse)
258534	path:mmu04740	Olfr1361	ENSMUSG00000049737	Olfactory transduction - Mus musculus (house mouse)
258536	path:mmu04740	Olfr1360	ENSMUSG00000108534	Olfactory transduction - Mus musculus (house mouse)
258537	path:mmu04740	Olfr777	ENSMUSG00000062914	Olfactory transduction - Mus musculus (house mouse)
258538	path:mmu04740	Olfr775	ENSMUSG00000096220	Olfactory transduction - Mus musculus (house mouse)
258540	path:mmu04740	Olfr771	ENSMUSG00000061367	Olfactory transduction - Mus musculus (house mouse)
258541	path:mmu04740	Olfr800	ENSMUSG00000108114	Olfactory transduction - Mus musculus (house mouse)
258542	path:mmu04740	Olfr786	ENSMUSG00000095696	Olfactory transduction - Mus musculus (house mouse)
258543	path:mmu04740	Olfr810	ENSMUSG00000069421	Olfactory transduction - Mus musculus (house mouse)
258544	path:mmu04740	Olfr788	ENSMUSG00000049217	Olfactory transduction - Mus musculus (house mouse)
258545	path:mmu04740	Olfr811	ENSMUSG00000063173	Olfactory transduction - Mus musculus (house mouse)
258546	path:mmu04740	Olfr806	ENSMUSG00000071065	Olfactory transduction - Mus musculus (house mouse)
258547	path:mmu04740	Olfr803	ENSMUSG00000046041	Olfactory transduction - Mus musculus (house mouse)
258548	path:mmu04740	Olfr805	ENSMUSG00000096858	Olfactory transduction - Mus musculus (house mouse)
258549	path:mmu04740	Olfr798	ENSMUSG00000095002	Olfactory transduction - Mus musculus (house mouse)
258550	path:mmu04740	Olfr869	ENSMUSG00000058491	Olfactory transduction - Mus musculus (house mouse)
258551	path:mmu04740	Olfr866	ENSMUSG00000050803	Olfactory transduction - Mus musculus (house mouse)
258552	path:mmu04740	Olfr868	ENSMUSG00000044106	Olfactory transduction - Mus musculus (house mouse)
258553	path:mmu04740	Olfr872	ENSMUSG00000066897	Olfactory transduction - Mus musculus (house mouse)
258554	path:mmu04740	Olfr873	ENSMUSG00000049028	Olfactory transduction - Mus musculus (house mouse)
258555	path:mmu04740	Olfr862	ENSMUSG00000063842	Olfactory transduction - Mus musculus (house mouse)
258557	path:mmu04740	Olfr836	ENSMUSG00000059303	Olfactory transduction - Mus musculus (house mouse)
258558	path:mmu04740	Olfr837	ENSMUSG00000110621	Olfactory transduction - Mus musculus (house mouse)
258559	path:mmu04740	Olfr830	ENSMUSG00000062868	Olfactory transduction - Mus musculus (house mouse)
258560	path:mmu04740	Olfr843	ENSMUSG00000048391	Olfactory transduction - Mus musculus (house mouse)
258561	path:mmu04740	Olfr1012	ENSMUSG00000075210	Olfactory transduction - Mus musculus (house mouse)
258562	path:mmu04740	Olfr1014	ENSMUSG00000059379	Olfactory transduction - Mus musculus (house mouse)
258563	path:mmu04740	Olfr1006	ENSMUSG00000075211	Olfactory transduction - Mus musculus (house mouse)
258564	path:mmu04740	Olfr1015	ENSMUSG00000033850	Olfactory transduction - Mus musculus (house mouse)
258565	path:mmu04740	Olfr1009	ENSMUSG00000043226	Olfactory transduction - Mus musculus (house mouse)
258566	path:mmu04740	Olfr1002	ENSMUSG00000075214	Olfactory transduction - Mus musculus (house mouse)
258568	path:mmu04740	Olfr1457	ENSMUSG00000061637	Olfactory transduction - Mus musculus (house mouse)
258569	path:mmu04740	Olfr459	ENSMUSG00000045479	Olfactory transduction - Mus musculus (house mouse)
258570	path:mmu04740	Olfr1043	ENSMUSG00000075201	Olfactory transduction - Mus musculus (house mouse)
258571	path:mmu04740	Olfr1033	ENSMUSG00000045392	Olfactory transduction - Mus musculus (house mouse)
258572	path:mmu04740	Olfr1032	ENSMUSG00000042796	Olfactory transduction - Mus musculus (house mouse)
258573	path:mmu04740	Olfr1020	ENSMUSG00000046975	Olfactory transduction - Mus musculus (house mouse)
258575	path:mmu04740	Olfr1046	ENSMUSG00000075197	Olfactory transduction - Mus musculus (house mouse)
258577	path:mmu04740	Olfr1026	ENSMUSG00000042863	Olfactory transduction - Mus musculus (house mouse)
258579	path:mmu04740	Olfr1018	ENSMUSG00000043892	Olfactory transduction - Mus musculus (house mouse)
258580	path:mmu04740	Olfr1023	ENSMUSG00000050128	Olfactory transduction - Mus musculus (house mouse)
258581	path:mmu04740	Olfr1030	ENSMUSG00000044923	Olfactory transduction - Mus musculus (house mouse)
258582	path:mmu04740	Olfr1022	ENSMUSG00000057761	Olfactory transduction - Mus musculus (house mouse)
258583	path:mmu04740	Olfr1085	ENSMUSG00000075176	Olfactory transduction - Mus musculus (house mouse)
258584	path:mmu04740	Olfr1101	ENSMUSG00000075167	Olfactory transduction - Mus musculus (house mouse)
258585	path:mmu04740	Olfr1086	ENSMUSG00000075175	Olfactory transduction - Mus musculus (house mouse)
258586	path:mmu04740	Olfr1111	ENSMUSG00000075158	Olfactory transduction - Mus musculus (house mouse)
258587	path:mmu04740	Olfr1100	ENSMUSG00000070875	Olfactory transduction - Mus musculus (house mouse)
258589	path:mmu04740	Olfr703	ENSMUSG00000073901	Olfactory transduction - Mus musculus (house mouse)
258590	path:mmu04740	Olfr702	ENSMUSG00000056863	Olfactory transduction - Mus musculus (house mouse)
258591	path:mmu04740	Olfr695	ENSMUSG00000108948	Olfactory transduction - Mus musculus (house mouse)
258592	path:mmu04740	Olfr697	ENSMUSG00000051591	Olfactory transduction - Mus musculus (house mouse)
258593	path:mmu04740	Olfr700	ENSMUSG00000094493	Olfactory transduction - Mus musculus (house mouse)
258594	path:mmu04740	Olfr710	ENSMUSG00000045581	Olfactory transduction - Mus musculus (house mouse)
258595	path:mmu04740	Olfr698	ENSMUSG00000059087	Olfactory transduction - Mus musculus (house mouse)
258597	path:mmu04740	Olfr716	ENSMUSG00000073896	Olfactory transduction - Mus musculus (house mouse)
258598	path:mmu04740	Olfr828	ENSMUSG00000078116	Olfactory transduction - Mus musculus (house mouse)
258600	path:mmu04740	Olfr270	ENSMUSG00000070983	Olfactory transduction - Mus musculus (house mouse)
258601	path:mmu04740	Olfr984	ENSMUSG00000045812	Olfactory transduction - Mus musculus (house mouse)
258602	path:mmu04740	Olfr150	ENSMUSG00000094353	Olfactory transduction - Mus musculus (house mouse)
258603	path:mmu04740	Olfr972	ENSMUSG00000094449	Olfactory transduction - Mus musculus (house mouse)
258604	path:mmu04740	Olfr970	ENSMUSG00000095774	Olfactory transduction - Mus musculus (house mouse)
258605	path:mmu04740	Olfr968	ENSMUSG00000095903	Olfactory transduction - Mus musculus (house mouse)
258606	path:mmu04740	Olfr229	ENSMUSG00000095390	Olfactory transduction - Mus musculus (house mouse)
258607	path:mmu04740	Olfr971	ENSMUSG00000093934	Olfactory transduction - Mus musculus (house mouse)
258608	path:mmu04740	Olfr986	ENSMUSG00000051095	Olfactory transduction - Mus musculus (house mouse)
258609	path:mmu04740	Olfr305	ENSMUSG00000055571	Olfactory transduction - Mus musculus (house mouse)
258610	path:mmu04740	Olfr307	ENSMUSG00000055610	Olfactory transduction - Mus musculus (house mouse)
258611	path:mmu04740	Olfr297	ENSMUSG00000057067	Olfactory transduction - Mus musculus (house mouse)
258612	path:mmu04740	Olfr303	ENSMUSG00000039608	Olfactory transduction - Mus musculus (house mouse)
258613	path:mmu04740	Olfr292	ENSMUSG00000060688	Olfactory transduction - Mus musculus (house mouse)
258614	path:mmu04740	Olfr308	ENSMUSG00000054498	Olfactory transduction - Mus musculus (house mouse)
258615	path:mmu04740	Olfr360	ENSMUSG00000083361	Olfactory transduction - Mus musculus (house mouse)
258616	path:mmu04740	Olfr357	ENSMUSG00000055838	Olfactory transduction - Mus musculus (house mouse)
258617	path:mmu04740	Olfr356	ENSMUSG00000070943	Olfactory transduction - Mus musculus (house mouse)
258618	path:mmu04740	Olfr355	ENSMUSG00000075380	Olfactory transduction - Mus musculus (house mouse)
258620	path:mmu04740	Olfr350	ENSMUSG00000050015	Olfactory transduction - Mus musculus (house mouse)
258621	path:mmu04740	Olfr344	ENSMUSG00000096822	Olfactory transduction - Mus musculus (house mouse)
258622	path:mmu04740	Olfr121	ENSMUSG00000060017	Olfactory transduction - Mus musculus (house mouse)
258623	path:mmu04740	Olfr123	ENSMUSG00000045202	Olfactory transduction - Mus musculus (house mouse)
258624	path:mmu04740	Olfr120	ENSMUSG00000063994	Olfactory transduction - Mus musculus (house mouse)
258625	path:mmu04740	Olfr116	ENSMUSG00000061336	Olfactory transduction - Mus musculus (house mouse)
258626	path:mmu04740	Olfr1501	ENSMUSG00000057270	Olfactory transduction - Mus musculus (house mouse)
258627	path:mmu04740	Olfr1504	ENSMUSG00000059105	Olfactory transduction - Mus musculus (house mouse)
258628	path:mmu04740	Olfr1489	ENSMUSG00000045678	Olfactory transduction - Mus musculus (house mouse)
258629	path:mmu04740	Olfr1487	ENSMUSG00000094846	Olfactory transduction - Mus musculus (house mouse)
258630	path:mmu04740	Olfr1141	ENSMUSG00000075148	Olfactory transduction - Mus musculus (house mouse)
258631	path:mmu04740	Olfr1151	ENSMUSG00000047039	Olfactory transduction - Mus musculus (house mouse)
258632	path:mmu04740	Olfr1138	ENSMUSG00000075149	Olfactory transduction - Mus musculus (house mouse)
258633	path:mmu04740	Olfr1153	ENSMUSG00000048197	Olfactory transduction - Mus musculus (house mouse)
258634	path:mmu04740	Olfr1164	ENSMUSG00000075136	Olfactory transduction - Mus musculus (house mouse)
258635	path:mmu04740	Olfr1140	ENSMUSG00000068817	Olfactory transduction - Mus musculus (house mouse)
258636	path:mmu04740	Olfr1155	ENSMUSG00000075145	Olfactory transduction - Mus musculus (house mouse)
258638	path:mmu04740	Olfr1163	ENSMUSG00000075137	Olfactory transduction - Mus musculus (house mouse)
258639	path:mmu04740	Olfr1158	ENSMUSG00000062793	Olfactory transduction - Mus musculus (house mouse)
258640	path:mmu04740	Olfr152	ENSMUSG00000068816	Olfactory transduction - Mus musculus (house mouse)
258641	path:mmu04740	Olfr1154	ENSMUSG00000075146	Olfactory transduction - Mus musculus (house mouse)
258643	path:mmu04740	Olfr1160	ENSMUSG00000075141	Olfactory transduction - Mus musculus (house mouse)
258644	path:mmu04740	Olfr1166	ENSMUSG00000101078	Olfactory transduction - Mus musculus (house mouse)
258645	path:mmu04740	Olfr418	ENSMUSG00000049605	Olfactory transduction - Mus musculus (house mouse)
258647	path:mmu04740	Olfr435	ENSMUSG00000048693	Olfactory transduction - Mus musculus (house mouse)
258648	path:mmu04740	Olfr237	ENSMUSG00000094200	Olfactory transduction - Mus musculus (house mouse)
258649	path:mmu04740	Olfr441	ENSMUSG00000094669	Olfactory transduction - Mus musculus (house mouse)
258650	path:mmu04740	Olfr444	ENSMUSG00000073110	Olfactory transduction - Mus musculus (house mouse)
258652	path:mmu04740	Olfr1131	ENSMUSG00000068819	Olfactory transduction - Mus musculus (house mouse)
258653	path:mmu04740	Olfr1136	ENSMUSG00000075151	Olfactory transduction - Mus musculus (house mouse)
258654	path:mmu04740	Olfr1135	ENSMUSG00000075153	Olfactory transduction - Mus musculus (house mouse)
258655	path:mmu04740	Olfr1112	ENSMUSG00000044487	Olfactory transduction - Mus musculus (house mouse)
258656	path:mmu04740	Olfr365	ENSMUSG00000059429	Olfactory transduction - Mus musculus (house mouse)
258657	path:mmu04740	Olfr733	ENSMUSG00000090874	Olfactory transduction - Mus musculus (house mouse)
258658	path:mmu04740	Olfr734	ENSMUSG00000045306	Olfactory transduction - Mus musculus (house mouse)
258659	path:mmu04740	Olfr732	ENSMUSG00000091873	Olfactory transduction - Mus musculus (house mouse)
258660	path:mmu04740	Olfr736	ENSMUSG00000047716	Olfactory transduction - Mus musculus (house mouse)
258661	path:mmu04740	Olfr740	ENSMUSG00000095917	Olfactory transduction - Mus musculus (house mouse)
258662	path:mmu04740	Olfr738	ENSMUSG00000094692	Olfactory transduction - Mus musculus (house mouse)
258663	path:mmu04740	Olfr739	ENSMUSG00000057903	Olfactory transduction - Mus musculus (house mouse)
258665	path:mmu04740	Olfr815	ENSMUSG00000061961	Olfactory transduction - Mus musculus (house mouse)
258666	path:mmu04740	Olfr822	ENSMUSG00000058251	Olfactory transduction - Mus musculus (house mouse)
258667	path:mmu04740	Olfr816	ENSMUSG00000063715	Olfactory transduction - Mus musculus (house mouse)
258668	path:mmu04740	Olfr823	ENSMUSG00000096747	Olfactory transduction - Mus musculus (house mouse)
258669	path:mmu04740	Olfr824	ENSMUSG00000095804	Olfactory transduction - Mus musculus (house mouse)
258670	path:mmu04740	Olfr820	ENSMUSG00000048745	Olfactory transduction - Mus musculus (house mouse)
258671	path:mmu04740	Olfr826	ENSMUSG00000059862	Olfactory transduction - Mus musculus (house mouse)
258672	path:mmu04740	Olfr825	ENSMUSG00000058084	Olfactory transduction - Mus musculus (house mouse)
258673	path:mmu04740	Olfr1428	ENSMUSG00000067524	Olfactory transduction - Mus musculus (house mouse)
258674	path:mmu04740	Olfr1427	ENSMUSG00000067525	Olfactory transduction - Mus musculus (house mouse)
258675	path:mmu04740	Olfr1423	ENSMUSG00000067529	Olfactory transduction - Mus musculus (house mouse)
258676	path:mmu04740	Olfr1424	ENSMUSG00000067528	Olfactory transduction - Mus musculus (house mouse)
258677	path:mmu04740	Olfr76	ENSMUSG00000067522	Olfactory transduction - Mus musculus (house mouse)
258678	path:mmu04740	Olfr1441	ENSMUSG00000050815	Olfactory transduction - Mus musculus (house mouse)
258679	path:mmu04740	Olfr1440	ENSMUSG00000046650	Olfactory transduction - Mus musculus (house mouse)
258680	path:mmu04740	Olfr1434	ENSMUSG00000095640	Olfactory transduction - Mus musculus (house mouse)
258681	path:mmu04740	Olfr235	ENSMUSG00000060049	Olfactory transduction - Mus musculus (house mouse)
258682	path:mmu04740	Olfr1436	ENSMUSG00000067513	Olfactory transduction - Mus musculus (house mouse)
258683	path:mmu04740	Olfr262	ENSMUSG00000067519	Olfactory transduction - Mus musculus (house mouse)
258684	path:mmu04740	Olfr1459	ENSMUSG00000057503	Olfactory transduction - Mus musculus (house mouse)
258685	path:mmu04740	Olfr1472	ENSMUSG00000095189	Olfactory transduction - Mus musculus (house mouse)
258686	path:mmu04740	Olfr1467	ENSMUSG00000049015	Olfactory transduction - Mus musculus (house mouse)
258687	path:mmu04740	Olfr1454	ENSMUSG00000094986	Olfactory transduction - Mus musculus (house mouse)
258688	path:mmu04740	Olfr1462	ENSMUSG00000094721	Olfactory transduction - Mus musculus (house mouse)
258689	path:mmu04740	Olfr1466	ENSMUSG00000096485	Olfactory transduction - Mus musculus (house mouse)
258690	path:mmu04740	Olfr1469	ENSMUSG00000063777	Olfactory transduction - Mus musculus (house mouse)
258691	path:mmu04740	Olfr1477	ENSMUSG00000071629	Olfactory transduction - Mus musculus (house mouse)
258692	path:mmu04740	Olfr1442	ENSMUSG00000044441	Olfactory transduction - Mus musculus (house mouse)
258693	path:mmu04740	Olfr1443	ENSMUSG00000045030	Olfactory transduction - Mus musculus (house mouse)
258694	path:mmu04740	Olfr1445	ENSMUSG00000045126	Olfactory transduction - Mus musculus (house mouse)
258695	path:mmu04740	Olfr1453	ENSMUSG00000094755	Olfactory transduction - Mus musculus (house mouse)
258696	path:mmu04740	Olfr1448	ENSMUSG00000048456	Olfactory transduction - Mus musculus (house mouse)
258697	path:mmu04740	Olfr1444	ENSMUSG00000046272	Olfactory transduction - Mus musculus (house mouse)
258698	path:mmu04740	Olfr1447	ENSMUSG00000060303	Olfactory transduction - Mus musculus (house mouse)
258699	path:mmu04740	Olfr1446	ENSMUSG00000057817	Olfactory transduction - Mus musculus (house mouse)
258700	path:mmu04740	Olfr1451	ENSMUSG00000046913	Olfactory transduction - Mus musculus (house mouse)
258701	path:mmu04740	Olfr401	ENSMUSG00000070380	Olfactory transduction - Mus musculus (house mouse)
258702	path:mmu04740	Olfr410	ENSMUSG00000063116	Olfactory transduction - Mus musculus (house mouse)
258703	path:mmu04740	Olfr402	ENSMUSG00000070379	Olfactory transduction - Mus musculus (house mouse)
258704	path:mmu04740	Olfr411	ENSMUSG00000054406	Olfactory transduction - Mus musculus (house mouse)
258705	path:mmu04740	Olfr398	ENSMUSG00000049041	Olfactory transduction - Mus musculus (house mouse)
258706	path:mmu04740	Olfr43	ENSMUSG00000070377	Olfactory transduction - Mus musculus (house mouse)
258708	path:mmu04740	Olfr1342	ENSMUSG00000043383	Olfactory transduction - Mus musculus (house mouse)
258709	path:mmu04740	Olfr248	ENSMUSG00000059503	Olfactory transduction - Mus musculus (house mouse)
258710	path:mmu04740	Olfr419	ENSMUSG00000050788	Olfactory transduction - Mus musculus (house mouse)
258711	path:mmu04740	Olfr432	ENSMUSG00000047048	Olfactory transduction - Mus musculus (house mouse)
258712	path:mmu04740	Olfr433	ENSMUSG00000045381	Olfactory transduction - Mus musculus (house mouse)
258713	path:mmu04740	Olfr430	ENSMUSG00000050134	Olfactory transduction - Mus musculus (house mouse)
258715	path:mmu04740	Olfr421-ps1	ENSMUSG00000091950	Olfactory transduction - Mus musculus (house mouse)
258716	path:mmu04740	Olfr424	ENSMUSG00000051528	Olfactory transduction - Mus musculus (house mouse)
258717	path:mmu04740	Olfr429	ENSMUSG00000049528	Olfactory transduction - Mus musculus (house mouse)
258718	path:mmu04740	Olfr513	ENSMUSG00000051200	Olfactory transduction - Mus musculus (house mouse)
258719	path:mmu04740	Olfr512	ENSMUSG00000056946	Olfactory transduction - Mus musculus (house mouse)
258720	path:mmu04740	Olfr516	ENSMUSG00000062434	Olfactory transduction - Mus musculus (house mouse)
258721	path:mmu04740	Olfr514	ENSMUSG00000066241	Olfactory transduction - Mus musculus (house mouse)
258722	path:mmu04740	Olfr611	ENSMUSG00000096584	Olfactory transduction - Mus musculus (house mouse)
258723	path:mmu04740	Olfr781	ENSMUSG00000095138	Olfactory transduction - Mus musculus (house mouse)
